"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ensembl_gene_id_version","ensembl_gene_id","external_gene_name"
"141",38.97480451592,0.38344090543623,0.159870310397235,3.68658764795282,0.000227281185605283,0.0231182039996523,"ENSMUSG00000117439.1","ENSMUSG00000117439","Gm50083"
"142",269.949991711575,0.768465547869932,0.223022934791415,3.66604366596087,0.000246331881815895,0.0248795200634054,"ENSMUSG00000040723.14","ENSMUSG00000040723","Rcsd1"
"143",38.6942646862008,0.366344636023387,0.157298217584734,3.66312114899044,0.000249160622034737,0.024989242246309,"ENSMUSG00000113640.1","ENSMUSG00000113640","Adat3"
"144",16.7638676145191,-0.293112093979685,0.10949089323862,-3.66023216774088,0.000251986825268134,0.0250971878333027,"ENSMUSG00000091228.1","ENSMUSG00000091228","Gm20390"
"145",2107.91359710592,0.702078253885675,0.193521545003524,3.65370624863474,0.000258481975565248,0.0255665413348744,"ENSMUSG00000060601.13","ENSMUSG00000060601","Nr1h2"
"146",10030.9982562584,0.661075546217135,0.181960868065338,3.64957867071078,0.000262670787439188,0.0258029070784441,"ENSMUSG00000024404.7","ENSMUSG00000024404","Riok3"
"147",80.0692869450487,0.569830590819631,0.197257254563227,3.63618253208082,0.000276708291940841,0.0269969409728948,"ENSMUSG00000029814.10","ENSMUSG00000029814","Igf2bp3"
"148",1347.91940747835,0.700207230346097,0.193967469668946,3.63153574233864,0.000281739627137886,0.0273020927865646,"ENSMUSG00000052293.14","ENSMUSG00000052293","Taf9"
"149",1298.91253630357,0.710902218122768,0.198096715450519,3.61778504935193,0.000297135004331458,0.0286007398128978,"ENSMUSG00000022723.16","ENSMUSG00000022723","Crybg3"
"150",36.1803300697357,0.357881940080488,0.155993650747341,3.61327028121297,0.000302359236647499,0.0289095744799896,"ENSMUSG00000064317.5","ENSMUSG00000064317","Gm10146"
"151",36.7101755775793,0.344966899062187,0.153920352990749,3.60594228949216,0.000311022258204056,0.0295409352792223,"ENSMUSG00000081309.3","ENSMUSG00000081309","Gm12397"
"152",1880.76152855619,0.690448901437265,0.193476175396435,3.59275114660069,0.000327205039856072,0.0308735176422091,"ENSMUSG00000027630.13","ENSMUSG00000027630","Tbl1xr1"
